Rignac,Sans information,0
Ploufragan,Sans mention,0
Bourg-de-Péage,Très bien avec félicitations du jury,0
Lyon 5e  Arrondissement,Très bien,277
Saint-Laurent-de-Chamousset,Assez bien,1
Lesneven,Sans mention,9
Berck,Bien,36
Pirae,Très bien,17
Bergerac,Assez bien,25
Blois,Sans information,0
Montfort-sur-Meu,Très bien,0
Grande-Synthe,Sans mention,57
Corte,Assez bien,320
Orchies,Sans information,0
Rueil-Malmaison,Sans information,0
Anglet,Sans mention,170
Pont-de-Chéruy,Bien,8
Marseille 10e  Arrondissement,Très bien avec félicitations du jury,0
Nogent-sur-Oise,Sans information,0
Blanquefort,Bien,20
Le Cateau-Cambrésis,Sans information,0
Marseille 11e  Arrondissement,Très bien,2
Pierrelatte,Sans information,0
Morne-à-l'Eau,Très bien,0
Saint-Laurent,Sans mention,12
Nantes,Sans information,0
Dieppe,Sans information,0
Saint-Joseph,Très bien avec félicitations du jury,0
L'Isle-Adam,Sans information,0
Paris  7e  Arrondissement,Très bien avec félicitations du jury,187
Neuilly-sur-Marne,Bien,37
Matoury,Très bien avec félicitations du jury,0
Bourges,Très bien,28
Oxford,Très bien avec félicitations du jury,0
Gonesse,Très bien avec félicitations du jury,0
Lyon,Sans information,0
Pantin,Bien,2
Feurs,Très bien,1
Moorea,Sans information,0
Ploufragan,Très bien avec félicitations du jury,0
Noyon,Très bien avec félicitations du jury,0
Plombières-lès-Dijon,Très bien,0
Le Grand-Quevilly,Sans information,0
Pau,Sans mention,736
Le François,Sans information,0
Villemomble,Bien,13
Créteil,Sans mention,2132
Périgueux,Bien,133
Pons,Sans mention,15
Noisiel,Assez bien,30
Saint-Laurent-du-Maroni,Assez bien,5
Rodilhan,Sans information,0
Amboise,Assez bien,16
Chambray-lès-Tours,Très bien avec félicitations du jury,2
Villejuif,Assez bien,287
Chauvigny,Très bien avec félicitations du jury,0
Châtellerault,Sans mention,73
Lodève,Très bien avec félicitations du jury,0
Rignac,Assez bien,2
Brunoy,Très bien,1
Pont-à-Mousson,Assez bien,16
Questembert,Sans mention,6
Saint-Jean,Sans information,0
Landrecies,Assez bien,4
Sainte-Adresse,Assez bien,34
Le Ban-Saint-Martin,Bien,8
Lescar,Très bien,0
Les Avirons,Sans mention,9
Châteaubriant,Sans information,0
Moorea,Bien,4
Pouzauges,Sans mention,1
Quimperlé,Très bien,1
Bourg-en-Bresse,Bien,180
Paris 18e  Arrondissement,Très bien avec félicitations du jury,1
Oullins,Assez bien,51
Vaujours,Sans information,0
Beaune,Très bien,5
Carhaix-Plouguer,Sans information,0
Audincourt,Très bien,0
Saint-Laurent-du-Maroni,Sans mention,21
Saint-Amand-Montrond,Bien,1
Corbie,Assez bien,15
Saint-Pierre-en-Auge,Sans mention,13
Le Landreau,Sans mention,9
Le Touquet-Paris-Plage,Très bien avec félicitations du jury,0
Paris 19e  Arrondissement,Très bien avec félicitations du jury,16
Saint-Vallier,Très bien avec félicitations du jury,0
Maisons-Alfort,Très bien avec félicitations du jury,12
Meudon,Sans information,0
Lyon 3e  Arrondissement,Assez bien,174
Dives-sur-Mer,Assez bien,1
La Courneuve,Sans mention,16
La Seyne-sur-Mer,Bien,15
Aiguillon,Sans mention,6
Pont-l'Abbé,Bien,7
Chenôve,Sans information,0
Le Vigan,Assez bien,4
Fameck,Sans information,0
Dol-de-Bretagne,Très bien avec félicitations du jury,0
Seyssinet-Pariset,Assez bien,31
Mignières,Bien,0
Friville-Escarbotin,Très bien avec félicitations du jury,0
Ville-d'Avray,Assez bien,95
Le Blanc-Mesnil,Bien,4
Brunoy,Sans mention,42
Joinville-le-Pont,Très bien avec félicitations du jury,0
La Baule-Escoublac,Sans mention,16
Paris 10e  Arrondissement,Sans information,0
Sainte-Suzanne,Bien,14
Ambérieu-en-Bugey,Bien,3
Montmorot,Sans mention,14
Souilhanels,Assez bien,0
Bondoufle,Très bien,3
Le Tremblay-sur-Mauldre,Très bien,0
Marcy-l'Etoile,Assez bien,0
Sceaux,Assez bien,445
Céret,Sans mention,1
Arcachon,Sans information,0
Troyes,Bien,300
Châteauroux,Bien,58
Choisy-le-Roi,Assez bien,6
Lesneven,Assez bien,11
Montceau-les-Mines,Très bien avec félicitations du jury,0
Obernai,Très bien avec félicitations du jury,1
Saint-Flour,Bien,3
Lunel,Bien,9
Villejuif,Très bien avec félicitations du jury,4
Brens,Sans mention,3
Montereau-Fault-Yonne,Assez bien,26
Saint-Michel-de-Maurienne,Bien,0
Vallon-Pont-d'Arc,Bien,1
Allonnes,Assez bien,22
Yutz,Sans mention,52
Poissy,Bien,23
Paris 16e  Arrondissement,Sans information,0
Coutances,Assez bien,25
Paray-le-Monial,Assez bien,14
Rosny-sous-Bois,Assez bien,7
Saint-Jean-d'Illac,Assez bien,27
Carentan-les-Marais,Très bien avec félicitations du jury,0
Martigues,Très bien,2
Camblanes-et-Meynac,Sans mention,0
Obernai,Très bien,1
Sassenage,Très bien,1
Saint-Nazaire,Sans mention,267
Epron,Bien,32
Rouffach,Sans mention,21
Montélimar,Assez bien,76
Treffiagat,Assez bien,2
Châtellerault,Très bien,1
Jacob-Bellecombette,Sans information,0
Thann,Sans mention,7
Lyon 2e  Arrondissement,Très bien avec félicitations du jury,14
Saint-Omer,Très bien,13
Poitiers,Très bien avec félicitations du jury,77
Villetaneuse,Très bien avec félicitations du jury,3
Martigues,Assez bien,53
Les Trois-Bassins,Très bien,2
Rochefort-Montagne,Très bien,2
La Côte-Saint-André,Sans information,0
La Madeleine,Assez bien,73
L'Arbresle,Sans mention,2
Buxières-lès-Villiers,Sans information,0
Sartène,Bien,5
Nogent-sur-Marne,Sans mention,32
Buxières-lès-Villiers,Bien,3
La Fère,Assez bien,1
Villeurbanne,Très bien,1130
Nogaro,Assez bien,6
Mont-Saint-Aignan,Bien,612
Aubin,Sans mention,0
Pons,Très bien,0
Perreux,Très bien,0
Loudéac,Sans information,0
Guyancourt,Assez bien,609
Tilloy-lès-Mofflaines,Bien,8
Rabat,Très bien,2
Cavaillon,Assez bien,7
Tournefeuille,Très bien,4
Saint-Amans-Soult,Sans mention,4
Villefontaine,Bien,36
Peyre en Aubrac,Très bien avec félicitations du jury,0
Magnac-Laval,Très bien avec félicitations du jury,0
Choisy-le-Roi,Très bien,1
Fourchambault,Assez bien,2
Cosne-Cours-sur-Loire,Assez bien,4
Saint-Priest-en-Jarez,Très bien avec félicitations du jury,0
Sartrouville,Assez bien,36
Jouy-en-Josas,Très bien,2
Luçon,Assez bien,12
Cambrai,Assez bien,202
Ploubazlanec,Bien,0
Saint-Michel-de-Maurienne,Très bien avec félicitations du jury,0
Vaucresson,Sans mention,10
Vernon,Sans mention,39
Morlaix,Bien,77
Bellerive-sur-Allier,Sans information,0
Boulogne-sur-Mer,Assez bien,281
Avon,Très bien,1
Bellerive-sur-Allier,Sans mention,10
Dijon,Très bien avec félicitations du jury,90
Saint-Maur-des-Fossés,Sans mention,99
Millau,Très bien,3
Vaucresson,Bien,2
Melun,Très bien avec félicitations du jury,5
Torcy,Assez bien,30
Echirolles,Bien,18
Villetaneuse,Assez bien,792
Civray,Très bien,0
Saint-Genest-Lerpt,Assez bien,5
Pont-de-Chéruy,Très bien,1
Martigues,Bien,18
Carentan-les-Marais,Assez bien,5
Saint-Pierre-des-Corps,Très bien,0
Saint-Eloy-les-Mines,Très bien avec félicitations du jury,0
Gassin,Très bien,1
Corenc,Bien,11
Rousset,Assez bien,0
Schiltigheim,Sans information,0
La Teste-de-Buch,Bien,3
Vayres,Bien,2
Bischwiller,Sans mention,5
Besançon,Assez bien,1388
Chauny,Sans mention,50
Ingersheim,Bien,1
Pamandzi,Bien,7
Voiron,Bien,23
Landerneau,Très bien,8
Villemoirieu,Assez bien,3
Nevers,Très bien avec félicitations du jury,3
Tomblaine,Très bien avec félicitations du jury,0
Moulins,Assez bien,77
Auch,Très bien avec félicitations du jury,0
Grenoble,Sans mention,576
Provins,Sans information,0
Lesparre-Médoc,Sans mention,4
Bron,Sans mention,868
Bagnolet,Très bien,0
Savigny-sur-Orge,Sans information,0
Limas,Bien,8
Haguenau,Très bien avec félicitations du jury,0
Agneaux,Sans information,0
Pont-du-Château,Assez bien,7
Carvin,Très bien avec félicitations du jury,0
Marseille  3e  Arrondissement,Sans information,0
Lattes,Très bien avec félicitations du jury,0
Remire-Montjoly,Très bien,6
Le Mans,Sans mention,923
Pouzauges,Très bien,0
Hautmont,Très bien,1
Eaubonne,Très bien avec félicitations du jury,0
Beaumont-de-Lomagne,Très bien avec félicitations du jury,0
Longchamp,Très bien,1
Villefranche-de-Rouergue,Très bien avec félicitations du jury,0
Lyon 2e  Arrondissement,Sans mention,252
Bellac,Sans mention,2
Fosses,Bien,9
Dechy,Sans mention,18
Longperrier,Sans mention,5
Valdeblore,Très bien,0
Plouisy,Très bien,0
La Ferté Macé,Très bien avec félicitations du jury,0
Gron,Assez bien,0
Wasquehal,Assez bien,1
Manosque,Assez bien,20
Paris  5e  Arrondissement,Bien,2991
Montauban,Très bien,10
Morlaix,Sans information,0
Villers-lès-Nancy,Très bien avec félicitations du jury,2
Senlis,Sans information,0
Paris 18e  Arrondissement,Bien,61
Granville,Bien,33
Saint-Denis,Sans mention,3016
Audincourt,Bien,2
Mende,Sans information,0
Briançon,Sans mention,6
Venoy,Très bien avec félicitations du jury,0
Laval,Bien,315
Sainte-Geneviève-des-Bois,Sans information,0
Petit-Bourg,Très bien avec félicitations du jury,0
Menton,Très bien,54
Orsay,Bien,853
Saint-Cyr-l'Ecole,Assez bien,19
Argenteuil,Sans information,0
Basse-Terre,Assez bien,85
Decazeville,Très bien,0
Anneyron,Assez bien,2
Tarbes,Assez bien,430
Colombes,Sans mention,61
Chamalières,Bien,18
Gap,Bien,36
Aubervilliers,Sans mention,97
Alençon,Assez bien,59
Ingersheim,Sans information,0
Paris 14e  Arrondissement,Sans information,0
Limeil-Brévannes,Très bien avec félicitations du jury,0
Niort,Assez bien,256
Lambesc,Sans information,0
Marseille 10e  Arrondissement,Bien,166
Lamballe-Armor,Sans information,0
Les Sables-d'Olonne,Sans mention,50
Landerneau,Très bien avec félicitations du jury,0
Morsang-sur-Orge,Sans information,0
Marseille 12e  Arrondissement,Sans information,0
Quetigny,Très bien,2
Gien,Bien,6
Vayres,Très bien avec félicitations du jury,0
Lyon 1er Arrondissement,Sans information,0
Lattes,Sans mention,7
Saint-Malo,Très bien,13
Contamine-sur-Arve,Assez bien,9
Melle,Très bien avec félicitations du jury,0
Ouangani,Bien,4
Aire-sur-l'Adour,Très bien avec félicitations du jury,0
Anzin,Sans mention,4
Sartrouville,Bien,9
Derval,Très bien,0
Mortain-Bocage,Sans information,0
Héricourt,Sans information,0
La Plaine-des-Palmistes,Très bien avec félicitations du jury,0
Aurillac,Sans information,0
Ajaccio,Sans mention,41
Versailles,Sans mention,357
Loos,Très bien avec félicitations du jury,0
Pontoise,Assez bien,55
Naves,Sans information,0
Tournan-en-Brie,Assez bien,7
Vélizy-Villacoublay,Assez bien,101
Marseille  3e  Arrondissement,Bien,141
Langres,Très bien avec félicitations du jury,0
Clamart,Très bien avec félicitations du jury,0
Beuvry,Assez bien,33
Saint-André-lez-Lille,Assez bien,22
Chéraute,Très bien avec félicitations du jury,0
Aubenas,Très bien,7
Toucy,Sans mention,5
Ecully,Très bien,40
Darnétal,Sans mention,0
Rives de l'Yon,Bien,0
Gif-sur-Yvette,Assez bien,6
Cachan,Sans information,0
Cenon,Sans mention,9
Aiguillon,Très bien avec félicitations du jury,0
Valdeblore,Très bien avec félicitations du jury,0
Orly,Bien,0
Clichy-sous-Bois,Sans information,0
Saint-Ismier,Très bien avec félicitations du jury,0
Magnac-Laval,Sans information,0
Aulnoye-Aymeries,Sans information,0
Valbonne,Bien,246
Wattrelos,Sans information,0
Thionville,Très bien avec félicitations du jury,1
Bordeaux,Sans information,0
Beaune,Assez bien,49
Compiègne,Très bien,293
Marseille  9e  Arrondissement,Très bien,59
Nice,Très bien,743
Poissy,Sans mention,47
Hérouville-Saint-Clair,Sans mention,34
Nangis,Sans information,0
Cerny,Sans mention,5
Madrid,Bien,4
Jouy-le-Moutier,Sans mention,11
Val-de-Reuil,Bien,2
Paris  4e  Arrondissement,Très bien,104
Grande-Synthe,Sans information,0
Mons-en-Baroeul,Très bien avec félicitations du jury,0
Boulogne-Billancourt,Sans mention,145
Domfront en Poiraie,Assez bien,2
Felletin,Sans mention,21
Bressuire,Assez bien,37
La Grand-Combe,Sans mention,9
Capesterre-Belle-Eau,Assez bien,10
Alençon,Sans information,0
Annonay,Très bien,4
Roanne,Bien,46
Déville-lès-Rouen,Sans mention,23
Landerneau,Sans mention,24
Noisy-le-Sec,Bien,9
Quessoy,Sans information,0
Asnières-sur-Seine,Sans information,0
Cherbourg-en-Cotentin,Bien,90
Rollancourt,Très bien avec félicitations du jury,0
Alençon,Bien,30
Wasquehal,Sans mention,3
Plombières-lès-Dijon,Sans mention,4
Segré-en-Anjou Bleu,Bien,9
Eu,Bien,9
Gaillon,Très bien avec félicitations du jury,0
Vaujours,Sans mention,6
Issoire,Très bien,0
Valdoie,Sans mention,10
Mantes-la-Ville,Bien,14
Sarreguemines,Très bien,14
La Gaude,Très bien avec félicitations du jury,0
La Grand-Combe,Très bien avec félicitations du jury,0
Saint-Jean-de-Maurienne,Très bien,1
Tournefeuille,Très bien avec félicitations du jury,0
Moirans,Très bien,0
Chamarandes-Choignes,Assez bien,6
Balma,Très bien,37
La Rochette,Sans mention,4
Deuil-la-Barre,Assez bien,29
Saint-Berthevin,Sans information,0
Somme-Vesle,Sans mention,14
Lognes,Sans information,0
Saint-Amand-les-Eaux,Très bien avec félicitations du jury,0
Montmorency,Très bien avec félicitations du jury,0
Cambrai,Très bien avec félicitations du jury,1
Contrexéville,Assez bien,4
Bois-Guillaume,Très bien,2
Limoux,Très bien avec félicitations du jury,0
Lavelanet,Très bien avec félicitations du jury,0
Thiers,Très bien,2
Estaires,Sans information,0
Saint-Paul,Très bien,20
Wingles,Sans information,0
Bellac,Très bien,0
Cluses,Assez bien,5
Romilly-sur-Seine,Très bien,0
Mirecourt,Très bien avec félicitations du jury,0
Moirans,Bien,1
Château-Chinon (Ville),Sans mention,15
Contrexéville,Sans information,0
Rousset,Très bien,0
Marseille 14e  Arrondissement,Très bien,0
Maisons-Alfort,Sans information,0
Bordeaux,Sans mention,553
Vitrolles,Sans mention,50
Guipavas,Sans information,0
Luxeuil-les-Bains,Bien,3
Le Subdray,Assez bien,7
Castelnau-le-Lez,Très bien avec félicitations du jury,0
Montbard,Très bien,0
Schiltigheim,Sans mention,40
Neuvic,Assez bien,27
Verneuil-sur-Vienne,Sans mention,17
Vauréal,Bien,16
Villepinte,Sans mention,23
Bois-Guillaume,Sans mention,11
Orsay,Sans mention,386
Loudéac,Très bien,1
Souillac,Très bien avec félicitations du jury,0
Gières,Très bien avec félicitations du jury,0
Blois,Sans mention,238
L'Isle-sur-la-Sorgue,Assez bien,4
Lille,Très bien avec félicitations du jury,415
Digoin,Bien,0
Saint-Pierre-du-Mont,Sans mention,2
Sucy-en-Brie,Sans mention,3
Paris 17e  Arrondissement,Bien,416
Niort,Sans information,0
Rives de l'Yon,Sans mention,0
Oyonnax,Très bien avec félicitations du jury,0
Sada,Très bien avec félicitations du jury,0
Pierrelatte,Bien,1
Château-Thierry,Assez bien,28
Les Abymes,Sans mention,122
Sainte-Livrade-sur-Lot,Très bien avec félicitations du jury,0
Pointe-à-Pitre,Très bien avec félicitations du jury,5
Aubagne,Très bien avec félicitations du jury,0
La Ferté Macé,Assez bien,9
Somain,Très bien,1
Saint-Amand-Montrond,Très bien,0
Gron,Très bien,0
Bouguenais,Très bien avec félicitations du jury,0
Auray,Assez bien,31
Marvejols,Sans information,0
Rive-de-Gier,Sans mention,30
Saint-Amans-Soult,Assez bien,5
Le Port,Sans information,0
Lescar,Bien,4
Gray,Assez bien,3
Cottenchy,Assez bien,13
Felletin,Sans information,0
Clermont,Très bien avec félicitations du jury,0
Les Trois-Bassins,Assez bien,4
Dammarie-les-Lys,Sans mention,13
Yutz,Assez bien,52
Vienne,Sans mention,163
Bourg-lès-Valence,Assez bien,22
Lyon 3e  Arrondissement,Bien,176
Wittenheim,Assez bien,2
Abbeville,Sans information,0
Hérouville-Saint-Clair,Sans information,0
Châteauroux,Sans mention,156
Pont-à-Mousson,Sans mention,11
Saint-Yrieix-sur-Charente,Très bien avec félicitations du jury,0
Lambesc,Très bien,0
Vincennes,Bien,27
Bondoufle,Sans information,0
Hautmont,Sans mention,12
Moissac,Sans mention,4
Saint-Yrieix-la-Perche,Sans mention,2
Trévoux,Bien,1
Nevers,Assez bien,193
Gap,Très bien avec félicitations du jury,0
Marseille  4e  Arrondissement,Très bien avec félicitations du jury,0
Tarare,Très bien avec félicitations du jury,0
Fresnes,Très bien avec félicitations du jury,0
Dardilly,Très bien avec félicitations du jury,0
Monistrol-sur-Loire,Très bien avec félicitations du jury,0
Thiers,Assez bien,16
Saint-Avold,Très bien avec félicitations du jury,0
Schoelcher,Bien,166
L'Aigle,Bien,8
Decazeville,Sans information,0
Cosnes-et-Romain,Bien,15
Mondeville,Très bien avec félicitations du jury,0
Le Landreau,Très bien avec félicitations du jury,0
Arras,Assez bien,575
Bras-Panon,Sans information,0
Garches,Sans mention,26
Lorient,Assez bien,462
La Baule-Escoublac,Assez bien,5
Boulogne-sur-Mer,Sans information,0
Saint-Dizier,Très bien,2
Belfort,Très bien avec félicitations du jury,4
Escurolles,Sans information,0
Bellac,Assez bien,4
Joigny,Très bien avec félicitations du jury,0
Ploërmel,Sans mention,22
Noisy-le-Grand,Sans mention,40
Naves,Très bien,1
Sèvres,Bien,61
Pezens,Sans information,0
Oxford,Très bien,2
Wingles,Bien,5
Saint-Quentin,Assez bien,167
Pont-de-Chéruy,Sans mention,15
Givors,Assez bien,15
Châlette-sur-Loing,Assez bien,17
Cuffies,Très bien avec félicitations du jury,1
Paimpol,Sans information,0
Wissembourg,Assez bien,0
Tarbes,Sans information,0
Ugine,Sans mention,9
Hennebont,Sans mention,13
Nyons,Sans information,0
L'Aigle,Sans information,0
La Ravoire,Bien,6
Choisy-le-Roi,Sans mention,11
Beaugency,Assez bien,2
Louhans,Très bien,0
Andrézieux-Bouthéon,Très bien,0
La Courneuve,Très bien avec félicitations du jury,0
Malakoff,Assez bien,4
Les Loges-Margueron,Bien,1
Clichy,Bien,216
Tilloy-lès-Mofflaines,Sans information,0
Reims,Sans information,0
Cagnes-sur-Mer,Assez bien,11
Vaires-sur-Marne,Assez bien,1
Plombières-lès-Dijon,Assez bien,5
Cayenne,Bien,123
Nanterre,Bien,1536
Chasseneuil-sur-Bonnieure,Bien,0
Buc,Assez bien,21
Saint-Méen-le-Grand,Assez bien,1
Montereau-Fault-Yonne,Très bien,0
Nice,Sans mention,1822
Le Chesnay-Rocquencourt,Assez bien,17
Gorges,Très bien avec félicitations du jury,0
Rosny-sous-Bois,Sans information,0
Sainte-Savine,Sans information,0
Albi,Bien,265
Cluses,Très bien,3
Bastia,Bien,43
Evron,Sans mention,7
Neuilly-sur-Marne,Sans information,0
La Seyne-sur-Mer,Sans mention,46
Méru,Très bien avec félicitations du jury,0
Saint-Ouen-sur-Seine,Très bien avec félicitations du jury,0
Challans,Très bien,0
Vauréal,Assez bien,35
Agen,Très bien,20
Saint-Jean-de-la-Ruelle,Très bien avec félicitations du jury,0
Obernai,Sans information,0
Oyonnax,Bien,3
Faaa,Sans information,0
Epinay-sur-Seine,Bien,4
Serris,Sans mention,12
Le Breuil-sur-Couze,Bien,0
Saint-Berthevin,Assez bien,5
Les Ulis,Très bien,2
Charolles,Bien,1
Les Ulis,Très bien avec félicitations du jury,1
Saint-Paul-lès-Dax,Bien,16
Semur-en-Auxois,Bien,3
Montbéliard,Sans information,0
Le Robert,Assez bien,2
Ploemeur,Bien,13
Paris 13e  Arrondissement,Assez bien,975
La Ferté Macé,Sans mention,17
Liévin,Sans mention,147
Moûtiers,Assez bien,3
Le Tampon,Sans information,0
Narbonne,Très bien avec félicitations du jury,1
Souillac,Très bien,0
Villeneuve-la-Garenne,Sans information,0
Saint-Pol-sur-Ternoise,Bien,5
Mende,Sans mention,65
Saint-Maixent-l'Ecole,Sans mention,0
Casablanca,Bien,1
Labège,Sans mention,3
Saint-Jean-de-la-Ruelle,Bien,10
Longjumeau,Sans information,0
Rezé,Très bien avec félicitations du jury,0
Joinville-le-Pont,Sans information,0
Saverne,Assez bien,26
Limoux,Sans mention,6
Colomiers,Bien,11
Saint-Pol-de-Léon,Assez bien,6
Strasbourg,Assez bien,2440
Jaunay-Marigny,Assez bien,5
Limoges,Très bien avec félicitations du jury,22
Jaunay-Marigny,Très bien avec félicitations du jury,0
Mamoudzou,Bien,33
Magny-les-Hameaux,Sans mention,7
Bagnolet,Très bien avec félicitations du jury,0
Gourdan-Polignan,Très bien avec félicitations du jury,0
Limas,Très bien avec félicitations du jury,0
Vélizy-Villacoublay,Très bien,6
Romilly-sur-Seine,Bien,1
Grenoble,Assez bien,650
Grasse,Sans information,0
Saint-Omer,Très bien avec félicitations du jury,0
Lasbordes,Sans information,0
Pirae,Bien,49
Six-Fours-les-Plages,Sans mention,3
Vienne,Très bien,12
La Ferté Macé,Bien,0
Cesson-Sévigné,Sans information,0
Lopérec,Assez bien,14
Flixecourt,Assez bien,1
Marseille 13e  Arrondissement,Très bien avec félicitations du jury,7
Quimper,Sans information,0
Saint-Louis,Sans information,0
Stenay,Très bien,0
Saint-Julien-en-Genevois,Sans mention,2
Foix,Très bien avec félicitations du jury,0
Cholet,Bien,129
Paimpol,Très bien avec félicitations du jury,0
Chennevières-sur-Marne,Très bien,1
Poitiers,Bien,1145
Villefranche-sur-Saône,Très bien,12
Marseille  6e  Arrondissement,Sans mention,163
Sérignan,Sans mention,42
Champigny-sur-Marne,Assez bien,40
Saint-Jean-d'Angély,Très bien,0
Nancy,Sans mention,1764
Montagne,Très bien avec félicitations du jury,0
Saint-Hilaire-du-Harcouët,Assez bien,24
L'Aigle,Sans mention,17
Muret,Bien,15
Vaux-le-Pénil,Bien,2
Ussel,Sans mention,18
Rouillon,Bien,5
Orléans,Très bien,314
Orléans,Sans information,0
Somme-Vesle,Très bien,0
Mirepoix,Bien,2
Saint-Maximin,Sans mention,1
Valserhône,Bien,1
Seyssinet-Pariset,Sans information,0
Les Loges-Margueron,Assez bien,5
Thonon-les-Bains,Sans mention,51
Sète,Bien,50
Givors,Très bien avec félicitations du jury,0
Peyrehorade,Sans mention,1
Le Bourget-du-Lac,Très bien,60
Antibes,Très bien avec félicitations du jury,0
Epinay-sur-Orge,Très bien avec félicitations du jury,0
Yzeure,Sans information,0
Avignon,Sans information,0
Mazamet,Assez bien,6
Vanves,Sans information,0
Six-Fours-les-Plages,Assez bien,7
Dugny,Bien,12
Voiron,Assez bien,32
Bourcefranc-le-Chapus,Sans mention,17
Fontainebleau,Très bien,81
Châteaubriant,Bien,14
Lyon,Sans mention,599
Corbeil-Essonnes,Bien,67
Vedène,Très bien avec félicitations du jury,0
Mamoudzou,Très bien avec félicitations du jury,0
Le Faou,Très bien avec félicitations du jury,0
Drancy,Sans mention,36
Paris  4e  Arrondissement,Bien,33
Fondettes,Très bien avec félicitations du jury,0
Drap,Très bien avec félicitations du jury,0
Cannes,Très bien,102
Lorient,Sans mention,369
Ducos,Très bien,3
Guebwiller,Très bien avec félicitations du jury,0
Port-de-Bouc,Très bien avec félicitations du jury,0
Niort,Sans mention,277
Saint-Priest,Très bien avec félicitations du jury,0
Ecully,Sans information,0
Guingamp,Très bien,5
Le Touquet-Paris-Plage,Assez bien,25
Céret,Assez bien,7
Bagneux,Très bien avec félicitations du jury,0
Saint-Claude,Sans information,0
Argonay,Sans information,0
Les Mureaux,Sans mention,52
Bagnolet,Sans mention,1
Loos,Bien,43
Vienne,Sans information,0
Hennebont,Bien,1
Les Ponts-de-Cé,Bien,85
Mtsamboro,Sans information,0
Saint-Martin-d'Hères,Bien,1489
Saint-Herblain,Très bien,0
Deauville,Sans information,0
Saint-Yrieix-la-Perche,Sans information,0
Millau,Très bien avec félicitations du jury,0
Saint-Pouange,Sans information,0
Vitré,Bien,13
Les Moutiers-en-Cinglais,Très bien,0
Saint-Girons,Bien,1
Nandax,Très bien,0
Ouangani,Très bien avec félicitations du jury,0
Melle,Assez bien,30
Pontarlier,Très bien avec félicitations du jury,0
Carmaux,Bien,1
Bondy,Très bien avec félicitations du jury,0
Ollioules,Sans information,0
Lieusaint,Assez bien,323
Labège,Sans information,0
Graulhet,Sans mention,6
Mugron,Bien,1
Bar-sur-Seine,Très bien,0
Redon,Très bien avec félicitations du jury,0
Verneuil d'Avre et d'Iton,Très bien,0
Châtenay-Malabry,Très bien,3
Papeete,Sans mention,56
Saint-Clément-de-Rivière,Sans mention,14
Montgeron,Sans mention,44
Evian-les-Bains,Assez bien,6
Martigues,Très bien avec félicitations du jury,0
Clichy,Sans information,2
Châteauneuf-de-Galaure,Assez bien,6
Saint-Pol-sur-Ternoise,Sans mention,22
Aubin,Assez bien,6
Saint-Sébastien-sur-Loire,Sans information,0
Voutezac,Assez bien,16
Ouangani,Assez bien,15
Montagne,Bien,4
Verneuil-sur-Seine,Assez bien,9
Loudun,Assez bien,4
Dourdan,Sans mention,19
Decize,Assez bien,1
Largentière,Assez bien,0
Vaulx-en-Velin,Bien,30
Montardon,Sans mention,25
Brives-Charensac,Sans information,0
Sartrouville,Très bien avec félicitations du jury,0
Gières,Très bien,2
Saint-Yrieix-sur-Charente,Bien,2
Montargis,Sans mention,29
Amiens,Sans mention,2101
Thillois,Assez bien,13
Grande-Synthe,Bien,8
Tonnerre,Très bien avec félicitations du jury,0
Quimperlé,Sans mention,19
Pont-de-Chéruy,Assez bien,12
Castres,Sans information,0
Lorgues,Assez bien,12
Tomblaine,Bien,11
Quintin,Bien,1
Avion,Bien,4
Elne,Bien,1
Aire-sur-la-Lys,Sans mention,26
Ajaccio,Sans information,0
Boulogne-Billancourt,Sans information,0
Beaumont-sur-Oise,Très bien,1
La Trinité,Sans information,1
Peltre,Sans information,0
Paris 11e  Arrondissement,Sans mention,50
Saint-Ouen-l'Aumône,Bien,31
Mornand-en-Forez,Sans information,0
Aubagne,Sans mention,39
Gradignan,Sans information,0
Molsheim,Assez bien,9
Saumur,Bien,28
Vitry-le-François,Sans mention,26
Merdrignac,Très bien avec félicitations du jury,0
Gorges,Sans mention,10
Calais,Sans mention,320
Thionville,Sans information,0
Béthune,Assez bien,239
Marignane,Très bien,0
Epinay-sur-Seine,Assez bien,13
Saint-Pierre-du-Mont,Bien,1
Lyon 7e  Arrondissement,Très bien avec félicitations du jury,30
Château-Chinon (Ville),Bien,7
Sainte-Adresse,Sans information,0
Parthenay,Très bien,0
Le Mesnil-Saint-Denis,Sans mention,10
Argentan,Très bien avec félicitations du jury,0
Marseille  3e  Arrondissement,Très bien,47
Aix-les-Bains,Très bien avec félicitations du jury,0
Suresnes,Très bien,9
Dannemarie-sur-Crète,Sans information,0
Javené,Bien,9
Bolbec,Sans information,0
Saint-Herblain,Sans mention,15
Dunkerque,Sans information,1
Confolens,Très bien avec félicitations du jury,0
Maisons-Alfort,Sans mention,24
Mesnils-sur-Iton,Sans mention,11
Saint-Maurice,Sans information,0
Morteau,Sans mention,8
Le Vigan,Sans information,0
Aire-sur-l'Adour,Sans mention,20
Nandax,Très bien avec félicitations du jury,0
Gennevilliers,Bien,11
Issoudun,Sans mention,36
Prades,Très bien avec félicitations du jury,0
Pantin,Sans information,0
Bergerac,Bien,18
Morsang-sur-Orge,Très bien,0
Saint-Hilaire-du-Harcouët,Sans mention,19
Avesnes-sur-Helpe,Très bien avec félicitations du jury,0
Chéraute,Bien,1
